Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"اجمل","مزمل",21,"86 90 91 92 93 94 95 96 97 98 100 101 102 103 105","90:83 90:90 92:90 92:92 94:92 94:93 94:94 95:94 95:95 96:95 96:96 97:96 97:97 100:97 100:100 101:100 101:101 102:101 102:102 105:102 105:105"
"اجمل","ملن",3,"85 86","90:81 90:82 90:83"
"اجمل","نمبردار صاحب",7,"87 92 93 94 95","90:84 90:94 92:94 94:94 95:94 95:95 96:95"
"اجمل","نمبردارنی",8,"94 95 96 97 99","90:98 92:98 94:98 95:98 96:98 97:98 100:98 100:99"
"اجمل","نوابن",9,"93 94 95 96 97 98 99","90:97 92:97 94:97 95:97 96:97 97:97 100:97 100:98 100:99"
"اجمل","کالے خاں",18,"86 87 88 93 94 95 96 97 98 101 102 103 104","90:82 90:83 90:84 90:85 90:86 90:97 92:97 94:97 95:97 96:97 97:97 100:97 100:102 101:102 102:102 105:102 105:103 105:104"
"اجمل","گلشن",11,"85 93 94 95 96 97 98 100 101","90:81 90:97 92:97 94:97 95:97 96:97 97:97 100:97 100:101 101:101 102:101"
"افسری فاطمہ","بلو",23,"41 42 43 45 46 47 48 49 65 92 93 94 97 98 99 102","41:41 42:41 42:42 43:42 43:44 46:44 46:45 46:46 48:46 48:47 48:48 50:48 65:65 66:65 88:97 89:97 92:97 97:97 98:97 98:98 99:98 99:99 106:99"
"افسری فاطمہ","بوجی",37,"41 42 43 44 45 46 47 48 49 63 64 65 67 68 69 73 76 78 79 81 84 92 93 94 97 98 99 102","41:41 42:41 42:42 43:42 43:43 46:43 46:44 46:45 46:46 48:46 48:47 48:48 50:48 65:61 65:62 65:63 65:65 66:65 66:69 67:69 69:69 70:69 70:76 76:76 81:76 81:77 81:78 81:81 88:81 88:97 89:97 92:97 97:97 98:97 98:99 99:99 106:99"
"افسری فاطمہ","حق صاحب",41,"36 37 38 44 45 47 48 49 64 65 66 67 68 69 70 73 74 76 78 82 86 88 89 90 91 93 95 96 97 98 99 102","41:31 41:32 41:33 41:34 41:35 41:36 41:48 42:48 43:48 46:48 48:48 50:48 65:64 65:66 66:66 67:66 67:67 69:67 69:68 69:69 70:69 70:70 76:70 76:72 76:76 81:76 81:84 88:84 88:89 89:89 92:89 92:90 92:94 97:94 97:96 97:97 98:97 98:98 99:98 99:99 106:99"
"افسری فاطمہ","حمید ڈاکیہ",19,"37 38 41 44 46 47 71 72 73 76 78 92 93 94 97","41:33 41:35 41:41 42:41 42:46 43:46 46:46 48:46 66:76 67:76 69:76 70:76 76:76 81:76 88:97 89:97 92:97 97:97 98:97"
"افسری فاطمہ","خان صاحب",6,"50 51 52 60 64","46:55 48:55 50:55 65:55 65:56 65:64"
"افسری فاطمہ","خلیفہ",6,"50 51 52 60 61","46:55 48:55 50:55 65:55 65:56 65:57"
"افسری فاطمہ","دلی والی 1",13,"63 64 65 67 68 73 74 77 79","65:61 65:62 65:63 65:64 65:65 66:65 66:68 67:68 69:68 69:78 70:78 76:78 81:78"
"افسری فاطمہ","دلی کباب والا",3,"75 78 80","70:80 76:80 81:80"
"افسری فاطمہ","رشید",12,"45 46 48 49 50 93 95 97 98","41:50 42:50 43:50 46:50 48:50 50:50 88:98 89:98 92:98 97:98 98:98 99:98"
"افسری فاطمہ","رفیا",35,"36 40 41 44 45 46 47 49 50 64 66 67 68 69 73 76 79 80 81 85 86 92 93 94 97 100 101 104","41:32 41:40 41:41 42:41 42:47 43:47 46:47 48:47 48:50 50:50 65:64 65:67 66:67 67:67 69:67 69:69 70:69 70:77 76:77 81:77 81:78 81:79 81:82 88:82 88:83 88:84 88:85 88:97 89:97 92:97 97:97 98:97 98:103 99:103 106:103"
"افسری فاطمہ","سبطین",61,"36 37 38 39 40 42 43 44 47 48 49 50 60 63 64 65 66 67 68 69 70 73 74 76 79 80 81 85 86 88 89 90 91 92 94 95 96 97 98 99 102 103 104 105","41:31 41:32 41:33 41:34 41:35 41:36 41:37 41:38 41:39 41:43 42:43 43:43 46:43 46:48 48:48 50:48 50:50 65:55 65:61 65:64 65:65 66:65 66:66 67:66 67:68 69:68 69:69 70:69 70:70 76:70 76:72 76:77 81:77 81:78 81:79 81:82 88:82 88:83 88:84 88:85 88:89 89:89 92:89 92:90 92:92 97:92 97:93 97:94 97:95 97:96 97:97 98:97 98:98 99:98 99:99 106:99 106:100 106:101 106:102 106:103 106:105"
"افسری فاطمہ","سکھ اسٹیشن ماسٹر",4,"66 67 68","65:68 66:68 67:68 69:68"
"افسری فاطمہ","شیرو",25,"36 40 44 45 47 48 49 50 62 69 70 71 74 75 77 80 81 85 100 101 105","41:32 41:40 41:48 42:48 43:48 46:48 48:48 50:48 50:51 65:60 65:73 66:73 67:73 69:73 70:73 76:73 76:74 76:79 81:79 81:82 88:82 97:104 98:104 99:104 106:104"
"افسری فاطمہ","علن",37,"36 40 45 46 48 49 50 62 64 66 67 68 69 73 76 79 80 81 84 85 86 89 90 91 94 97 100 101 104","41:32 41:40 41:50 42:50 43:50 46:50 48:50 50:50 65:60 65:64 65:67 66:67 67:67 69:67 69:68 69:69 70:69 70:77 76:77 81:77 81:78 81:79 81:81 88:81 88:82 88:83 88:84 88:85 88:91 89:91 92:91 92:97 97:97 98:97 98:103 99:103 106:103"
"افسری فاطمہ","فرحت",16,"42 43 45 46 47 65 66 67 68 72 73 76 78","41:44 42:44 43:44 46:44 46:45 46:46 48:46 65:65 66:65 66:67 67:67 69:67 69:76 70:76 76:76 81:76"
"افسری فاطمہ","فضل حق وکیل",3,"41 42","41:42 42:42 43:42"
"افسری فاطمہ","فیاض خان",53,"37 38 39 40 41 42 43 44 63 64 65 66 67 68 69 70 73 74 76 79 80 81 84 87 88 89 90 91 92 95 96 97 99 103 104 106","41:33 41:34 41:35 41:36 41:37 41:38 41:39 41:41 42:41 42:42 43:42 43:43 46:43 65:61 65:64 65:65 66:65 66:66 67:66 67:68 69:68 69:69 70:69 70:70 76:70 76:72 76:77 81:77 81:79 81:80 81:81 88:81 88:86 88:87 88:88 89:88 89:89 92:89 92:90 92:91 92:93 97:93 97:94 97:96 97:97 98:97 98:100 99:100 106:100 106:101 106:102 106:103 106:107"
"افسری فاطمہ","لالہ رگھو بر دیال",6,"44 45 47 48 49","41:48 42:48 43:48 46:48 48:48 50:48"
"افسری فاطمہ","مزمل",20,"79 82 85 89 91 92 94 95 96 97 99 103 104 105","76:83 81:83 88:83 88:90 89:90 92:90 92:92 97:92 97:93 97:94 97:95 97:96 97:97 98:97 98:100 99:100 106:100 106:101 106:102 106:105"
"افسری فاطمہ","ملن",11,"40 67 68 69 78 81 84 85","41:40 65:69 66:69 67:69 69:69 70:69 76:81 81:81 88:81 88:82 88:83"
"افسری فاطمہ","مٹھوا",10,"44 45 47 48 49 66 67 68","41:48 42:48 43:48 46:48 48:48 50:48 65:68 66:68 67:68 69:68"
"افسری فاطمہ","نمبردار صاحب",29,"36 37 38 44 45 47 48 49 64 66 67 68 69 73 76 78 82 86 91 93 95 96","41:31 41:32 41:33 41:34 41:35 41:36 41:48 42:48 43:48 46:48 48:48 50:48 65:64 65:67 66:67 67:67 69:67 69:69 70:69 70:76 76:76 81:76 81:84 88:84 88:94 89:94 92:94 97:94 97:95"
"افسری فاطمہ","نمبردارنی",33,"41 42 43 44 45 46 47 48 49 63 64 65 66 67 68 72 73 76 78 93 95 97 98 99 102","41:41 42:41 42:42 43:42 43:43 46:43 46:44 46:45 46:46 48:46 48:47 48:48 50:48 65:61 65:62 65:63 65:65 66:65 66:67 67:67 69:67 69:76 70:76 76:76 81:76 88:98 89:98 92:98 97:98 98:98 99:98 99:99 106:99"
"افسری فاطمہ","نوابن",29,"41 42 44 45 46 47 64 65 66 67 68 72 73 76 78 79 92 93 94 97 98 99 102","41:42 42:42 43:42 43:45 46:45 46:47 48:47 65:63 65:64 65:65 66:65 66:67 67:67 69:67 69:68 69:76 70:76 76:76 81:76 81:78 88:97 89:97 92:97 97:97 98:97 98:98 99:98 99:99 106:99"
"افسری فاطمہ","ڈپٹی صاحب",7,"41 42 45 47 48 49","41:42 42:42 43:42 43:48 46:48 48:48 50:48"
"افسری فاطمہ","کالے خاں",40,"36 40 42 43 45 47 48 49 50 60 61 66 67 68 69 72 75 76 79 80 81 85 86 87 92 93 94 97 100 104 105","41:32 41:40 41:44 42:44 43:44 46:44 46:48 48:48 50:48 50:50 65:55 65:57 65:67 66:67 67:67 69:67 69:69 70:69 70:74 76:74 76:77 81:77 81:78 81:79 81:82 88:82 88:83 88:84 88:85 88:86 88:97 89:97 92:97 97:97 98:97 98:102 99:102 106:102 106:103 106:104"
"افسری فاطمہ","گلشن",27,"41 42 43 44 46 47 65 67 68 69 74 77 79 81 84 92 93 94 97 99 100 103","41:41 42:41 42:43 43:43 46:43 46:46 48:46 48:47 65:65 66:65 66:69 67:69 69:69 70:69 70:78 76:78 81:78 81:81 88:81 88:97 89:97 92:97 97:97 98:97 98:101 99:101 106:101"
"بلو","بوجی",22,"41 42 43 44 45 46 47 48 63 64 65 97 98 99","41:41 42:41 42:42 44:42 44:43 44:44 45:44 45:45 46:45 46:46 47:46 47:47 48:47 48:48 65:61 65:62 65:63 65:65 97:97 98:97 98:99 99:99"
"بلو","حق صاحب",24,"36 37 38 44 45 46 47 48 64 65 93 95 96 97 98 99","41:31 41:32 41:33 41:34 41:35 41:36 41:48 42:48 44:48 45:48 46:48 47:48 48:48 65:64 65:66 97:89 97:90 97:94 97:96 97:97 98:97 98:98 99:98 99:99"
"بلو","حمید ڈاکیہ",11,"37 38 41 44 45 46 97","41:33 41:35 41:41 42:41 42:46 44:46 45:46 46:46 47:46 97:97 98:97"
"بلو","خان صاحب",7,"50 51 60 64","45:55 46:55 47:55 48:55 65:55 65:56 65:64"
"بلو","خلیفہ",7,"50 51 60 61","45:55 46:55 47:55 48:55 65:55 65:56 65:57"
"بلو","دلی والی 1",5,"63 64 65","65:61 65:62 65:63 65:64 65:65"
"بلو","رشید",10,"45 46 47 48 49 97 98","41:50 42:50 44:50 45:50 46:50 47:50 48:50 97:98 98:98 99:98"
"بلو","رفیا",17,"36 40 41 44 45 46 47 49 64 66 97 100 101","41:32 41:40 41:41 42:41 42:47 44:47 45:47 46:47 47:47 48:47 48:50 65:64 65:67 97:97 98:97 98:103 99:103"
"بلو","سبطین",33,"36 37 38 39 40 42 43 46 47 48 60 63 64 65 93 94 95 96 97 98 99","41:31 41:32 41:33 41:34 41:35 41:36 41:37 41:38 41:39 41:43 42:43 44:43 44:48 45:48 46:48 47:48 48:48 65:55 65:61 65:64 65:65 97:89 97:90 97:92 97:93 97:94 97:95 97:96 97:97 98:97 98:98 99:98 99:99"
"بلو","سکھ اسٹیشن ماسٹر",1,"66","65:68"
"بلو","شیرو",14,"36 40 44 45 46 47 48 62 69 100 101","41:32 41:40 41:48 42:48 44:48 45:48 46:48 47:48 48:48 65:60 65:73 97:104 98:104 99:104"
"بلو","علن",17,"36 40 45 46 47 48 49 62 64 66 94 97 100 101","41:32 41:40 41:50 42:50 44:50 45:50 46:50 47:50 48:50 65:60 65:64 65:67 97:91 97:97 98:97 98:103 99:103"
"بلو","فرحت",9,"42 43 44 45 46 65","41:44 42:44 44:44 45:44 45:45 46:45 46:46 47:46 65:65"
"بلو","فضل حق وکیل",3,"41 42 43","41:42 42:42 44:42"
"بلو","فیاض خان",27,"37 38 39 40 41 42 43 63 64 65 92 93 94 95 96 97 99","41:33 41:34 41:35 41:36 41:37 41:38 41:39 41:41 42:41 42:42 44:42 44:43 65:61 65:64 65:65 97:87 97:88 97:89 97:90 97:91 97:93 97:94 97:96 97:97 98:97 98:100 99:100"
"بلو","لالہ رگھو بر دیال",7,"44 45 46 47 48","41:48 42:48 44:48 45:48 46:48 47:48 48:48"
"بلو","مزمل",10,"93 94 95 96 97 99","97:90 97:92 97:93 97:94 97:95 97:96 97:97 98:97 98:100 99:100"
"بلو","ملن",2,"40 67","41:40 65:69"
"بلو","مٹھوا",8,"44 45 46 47 48 66","41:48 42:48 44:48 45:48 46:48 47:48 48:48 65:68"
"بلو","نمبردار صاحب",17,"36 37 38 44 45 46 47 48 64 66 95 96","41:31 41:32 41:33 41:34 41:35 41:36 41:48 42:48 44:48 45:48 46:48 47:48 48:48 65:64 65:67 97:94 97:95"
"بلو","نمبردارنی",22,"41 42 43 44 45 46 47 48 63 64 65 97 98 99","41:41 42:41 42:42 44:42 44:43 44:44 45:44 45:45 46:45 46:46 47:46 47:47 48:47 48:48 65:61 65:62 65:63 65:65 97:98 98:98 99:98 99:99"
"بلو","نوابن",17,"41 42 43 44 45 46 47 64 65 97 98 99","41:42 42:42 44:42 44:45 45:45 46:45 46:47 47:47 48:47 65:63 65:64 65:65 97:97 98:97 98:98 99:98 99:99"
"بلو","ڈپٹی صاحب",8,"41 42 43 46 47 48","41:42 42:42 44:42 44:48 45:48 46:48 47:48 48:48"
"بلو","کالے خاں",17,"36 40 42 43 44 46 47 48 60 61 66 97 100","41:32 41:40 41:44 42:44 44:44 45:44 45:48 46:48 47:48 48:48 65:55 65:57 65:67 97:97 98:97 98:102 99:102"
"بلو","گلشن",15,"41 42 43 45 46 47 65 97 99 100","41:41 42:41 42:43 44:43 44:46 45:46 46:46 47:46 47:47 48:47 65:65 97:97 98:97 98:101 99:101"
"بوجی","حق صاحب",52,"15 16 17 18 19 21 24 25 26 36 37 38 44 45 46 47 48 62 63 64 65 67 68 69 72 73 74 76 80 81 82 93 95 96 97 98 99","11:20 13:20 14:20 15:20 16:20 17:20 18:20 19:20 23:20 23:26 24:26 25:26 26:26 41:31 41:32 41:33 41:34 41:35 41:36 41:48 42:48 43:48 44:48 45:48 46:48 47:48 48:48 61:64 62:64 63:64 65:64 65:66 69:66 69:67 69:68 69:69 76:69 76:70 76:72 76:76 77:76 77:84 78:84 81:84 97:89 97:90 97:94 97:96 97:97 99:97 99:98 99:99"
"بوجی","حمید ڈاکیہ",22,"22 23 25 26 37 38 41 44 45 46 72 76 97 98","17:27 18:27 19:27 23:27 24:27 25:27 26:27 41:33 41:35 41:41 42:41 42:46 43:46 44:46 45:46 46:46 47:46 69:76 76:76 77:76 97:97 99:97"
"بوجی","خان صاحب",10,"50 51 58 62 63 64","45:55 46:55 47:55 48:55 61:55 61:56 61:64 62:64 63:64 65:64"
"بوجی","خلیفہ",11,"8 11 12 50 51 58 59","4:12 5:12 11:12 13:12 45:55 46:55 47:55 48:55 61:55 61:56 61:57"
"بوجی","دلی والی 1",15,"61 62 63 64 65 67 68 73 77 78 79","61:61 62:61 62:62 63:62 63:63 65:63 65:64 65:65 69:65 69:68 69:78 76:78 77:78 78:78 81:78"
"بوجی","دلی کباب والا",4,"78 79 80","76:80 77:80 78:80 81:80"
"بوجی","رشید",10,"45 46 47 48 49 97 98","41:50 42:50 43:50 44:50 45:50 46:50 47:50 48:50 97:98 99:98"
"بوجی","رفیا",59,"2 3 4 5 8 9 10 11 12 14 15 18 19 21 23 24 26 36 40 41 44 45 46 47 49 56 57 62 63 64 66 68 69 72 76 77 78 79 80 81 97 98 101","4:1 4:3 4:4 5:4 5:5 11:5 11:6 11:7 11:8 11:9 11:10 11:12 13:12 13:15 14:15 15:15 16:15 16:20 17:20 18:20 19:20 23:20 23:24 24:24 25:24 25:27 26:27 41:32 41:40 41:41 42:41 42:47 43:47 44:47 45:47 46:47 47:47 48:47 48:50 61:51 61:54 61:64 62:64 63:64 65:64 65:67 69:67 69:69 76:69 76:77 77:77 78:77 78:78 81:78 81:79 81:82 97:97 99:97 99:103"
"بوجی","سبطین",82,"2 3 4 5 8 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 36 37 38 39 40 42 43 46 47 48 57 58 61 63 64 65 67 68 69 72 73 74 76 77 78 79 80 81 93 94 95 96 97 98 99","4:1 4:2 4:4 5:4 5:5 11:5 11:6 11:9 11:11 13:11 13:12 13:14 14:14 15:14 15:15 16:15 16:17 17:17 18:17 18:18 19:18 19:19 23:19 23:20 23:21 23:24 24:24 25:24 25:25 26:25 26:26 41:31 41:32 41:33 41:34 41:35 41:36 41:37 41:38 41:39 41:43 42:43 43:43 44:43 44:48 45:48 46:48 47:48 48:48 61:54 61:55 61:61 62:61 62:64 63:64 65:64 65:65 69:65 69:66 69:68 69:69 76:69 76:70 76:72 76:77 77:77 78:77 78:78 81:78 81:79 81:82 97:89 97:90 97:92 97:93 97:94 97:95 97:96 97:97 99:97 99:98 99:99"
"بوجی","سکھ اسٹیشن ماسٹر",5,"64 65 66 68","61:68 62:68 63:68 65:68 69:68"
"بوجی","شیرو",40,"8 11 12 16 17 18 19 21 25 26 36 40 44 45 46 47 48 56 60 68 69 71 74 75 77 78 80 81 100 101","4:12 5:12 11:12 13:12 13:20 14:20 15:20 16:20 17:20 18:20 19:20 23:20 23:27 24:27 25:27 26:27 41:32 41:40 41:48 42:48 43:48 44:48 45:48 46:48 47:48 48:48 61:51 61:60 63:73 65:73 69:73 76:73 76:74 76:79 77:79 78:79 81:79 81:82 97:104 99:104"
"بوجی","علن",56,"4 5 8 9 10 11 12 16 17 18 19 21 25 26 36 40 45 46 47 48 49 56 57 60 62 63 64 66 68 69 72 76 77 78 79 80 81 94 97 98 101","4:4 5:4 5:5 11:5 11:6 11:7 11:8 11:9 11:10 11:12 13:12 13:20 14:20 15:20 16:20 17:20 18:20 19:20 23:20 23:27 24:27 25:27 26:27 41:32 41:40 41:50 42:50 43:50 44:50 45:50 46:50 47:50 48:50 61:51 61:53 61:60 61:64 62:64 63:64 65:64 65:67 69:67 69:68 69:69 76:69 76:77 77:77 78:77 78:78 81:78 81:79 81:81 97:91 97:97 99:97 99:103"
"بوجی","فرحت",18,"42 43 44 45 46 63 64 65 67 68 72 76","41:44 42:44 43:44 44:44 45:44 45:45 46:45 46:46 47:46 61:65 62:65 63:65 65:65 69:65 69:67 69:76 76:76 77:76"
"بوجی","فضل حق وکیل",5,"4 41 42","4:4 5:4 41:42 42:42 43:42"
"بوجی","فیاض خان",65,"2 3 6 9 14 15 16 17 18 19 21 22 28 29 37 38 39 40 41 42 43 61 63 64 65 67 68 69 72 73 74 76 77 78 80 81 92 93 94 95 96 97 98 99","4:1 4:2 4:3 4:8 5:8 11:8 11:18 13:18 14:18 15:18 16:18 17:18 18:18 19:18 19:19 23:19 23:21 23:33 24:33 25:33 26:33 41:33 41:34 41:35 41:36 41:37 41:38 41:39 41:41 42:41 42:42 43:42 43:43 44:43 61:61 62:61 62:64 63:64 65:64 65:65 69:65 69:66 69:68 69:69 76:69 76:70 76:72 76:77 77:77 78:77 78:79 81:79 81:80 81:81 97:87 97:88 97:89 97:90 97:91 97:93 97:94 97:96 97:97 99:97 99:100"
"بوجی","لالہ رگھو بر دیال",16,"21 22 24 25 26 44 45 46 47 48","16:26 17:26 18:26 19:26 23:26 24:26 25:26 26:26 41:48 42:48 43:48 44:48 45:48 46:48 47:48 48:48"
"بوجی","مزمل",14,"3 79 80 82 93 94 95 96 97 98 99","4:3 76:83 77:83 78:83 81:83 97:90 97:92 97:93 97:94 97:95 97:96 97:97 99:97 99:100"
"بوجی","ملن",15,"4 6 9 40 65 66 67 69 72 78 79 81","4:4 5:4 5:8 11:8 41:40 61:69 62:69 63:69 65:69 69:69 76:69 76:81 77:81 78:81 81:81"
"بوجی","مٹھوا",19,"23 25 26 27 44 45 46 47 48 64 65 66 68","18:28 19:28 23:28 24:28 25:28 26:28 41:48 42:48 43:48 44:48 45:48 46:48 47:48 48:48 61:68 62:68 63:68 65:68 69:68"
"بوجی","نمبردار صاحب",42,"15 16 17 18 19 21 27 28 36 37 38 44 45 46 47 48 62 63 64 66 68 69 72 76 80 81 82 95 96","11:20 13:20 14:20 15:20 16:20 17:20 18:20 19:20 23:20 23:31 24:31 25:31 26:31 41:31 41:32 41:33 41:34 41:35 41:36 41:48 42:48 43:48 44:48 45:48 46:48 47:48 48:48 61:64 62:64 63:64 65:64 65:67 69:67 69:69 76:69 76:76 77:76 77:84 78:84 81:84 97:94 97:95"
"بوجی","نمبردارنی",38,"21 22 24 25 26 41 42 43 44 45 46 47 48 61 62 63 64 65 67 68 72 76 97 98 99","16:26 17:26 18:26 19:26 23:26 24:26 25:26 26:26 41:41 42:41 42:42 43:42 43:43 44:43 44:44 45:44 45:45 46:45 46:46 47:46 47:47 48:47 48:48 61:61 62:61 62:62 63:62 63:63 65:63 65:65 69:65 69:67 69:76 76:76 77:76 97:98 99:98 99:99"
"بوجی","نوابن",29,"41 42 44 45 46 47 62 63 64 65 67 68 72 76 77 78 79 97 98 99","41:42 42:42 43:42 43:45 44:45 45:45 46:45 46:47 47:47 48:47 61:63 62:63 63:63 65:63 65:64 65:65 69:65 69:67 69:68 69:76 76:76 77:76 77:78 78:78 81:78 97:97 99:97 99:98 99:99"
"بوجی","ڈپٹی صاحب",12,"4 5 8 41 42 45 46 47 48","4:5 5:5 11:5 41:42 42:42 43:42 43:48 44:48 45:48 46:48 47:48 48:48"
"بوجی","کالے خاں",56,"4 5 8 9 10 11 12 14 15 18 19 21 25 26 36 40 42 43 44 46 47 48 56 58 59 64 65 66 68 69 72 75 76 77 78 79 80 81 97 98 100","4:4 5:4 5:5 11:5 11:6 11:7 11:8 11:9 11:10 11:12 13:12 13:15 14:15 15:15 16:15 16:20 17:20 18:20 19:20 23:20 23:27 24:27 25:27 26:27 41:32 41:40 41:44 42:44 43:44 44:44 45:44 45:48 46:48 47:48 48:48 61:51 61:55 61:57 61:67 62:67 63:67 65:67 69:67 69:69 76:69 76:74 76:77 77:77 78:77 78:78 81:78 81:79 81:82 97:97 99:97 99:102"
"بوجی","گلشن",48,"5 8 11 12 13 14 15 16 20 21 23 24 25 26 41 42 43 45 46 47 63 64 65 67 69 72 77 78 79 81 97 98 100","4:6 5:6 11:6 11:11 13:11 13:13 14:13 14:14 15:14 15:15 16:15 16:16 17:16 17:24 18:24 19:24 23:24 24:24 25:24 25:25 26:25 26:26 41:41 42:41 42:43 43:43 44:43 44:46 45:46 46:46 47:46 47:47 48:47 61:65 62:65 63:65 65:65 69:65 69:69 76:69 76:78 77:78 78:78 81:78 81:81 97:97 99:97 99:101"
"حق صاحب","حمید ڈاکیہ",29,"23 26 27 30 32 33 34 35 38 44 47 71 72 73 74 76 80 93 95 96 97","20:27 26:27 27:27 28:27 28:33 31:33 32:33 33:33 34:33 34:35 35:35 36:35 36:41 48:41 48:46 66:76 67:76 68:76 69:76 70:76 72:76 76:76 84:76 89:97 90:97 94:97 96:97 97:97 98:97"
"حق صاحب","خان صاحب",5,"51 59 60 64 65","48:55 64:55 64:56 64:64 66:64"
"حق صاحب","خلیفہ",5,"16 51 59 60","20:12 48:55 64:55 64:56 64:57"
"حق صاحب","دلی والی 1",15,"62 63 64 65 67 68 73 74 75 77 81","64:61 64:62 64:63 64:64 66:64 66:65 66:68 67:68 68:68 69:68 69:78 70:78 72:78 76:78 84:78"
"حق صاحب","دلی کباب والا",4,"75 76 78 82","70:80 72:80 76:80 84:80"
"حق صاحب","رشید",8,"49 93 94 96 97 98","48:50 89:98 90:98 94:98 96:98 97:98 98:98 99:98"
"حق صاحب","رفیا",52,"15 16 17 20 23 25 26 27 28 29 30 31 32 36 37 38 44 47 49 59 64 65 66 67 68 69 73 74 76 80 81 83 84 86 87 93 95 96 97 100 101","20:10 20:12 20:15 20:20 26:20 26:24 26:27 27:27 28:27 28:28 31:28 31:29 31:30 31:32 32:32 33:32 33:40 34:40 35:40 36:40 48:40 48:41 48:47 48:50 64:54 64:64 66:64 66:67 67:67 68:67 68:69 69:69 70:69 70:77 72:77 76:77 84:77 84:78 84:79 84:82 84:83 84:84 89:84 89:85 89:97 90:97 94:97 96:97 97:97 98:97 98:103 99:103"
"حق صاحب","سبطین",75,"15 16 17 18 19 20 23 25 26 27 28 30 31 32 33 34 35 36 43 45 48 59 62 64 65 66 67 68 69 70 71 72 74 76 80 81 83 84 86 87 89 90 92 93 94 95 96 97 98 99","20:11 20:12 20:14 20:15 20:17 20:18 20:19 20:20 26:20 26:21 26:24 26:25 26:26 27:26 27:27 28:27 28:29 31:29 31:31 32:31 32:32 33:32 33:33 34:33 34:34 35:34 35:35 36:35 36:36 48:38 48:39 48:43 48:48 64:54 64:55 64:61 64:64 66:64 66:65 66:66 67:66 67:68 68:68 69:68 69:69 70:69 70:70 72:70 72:72 76:72 76:77 84:77 84:78 84:79 84:82 84:83 84:84 89:84 89:85 89:89 90:89 90:90 94:90 94:92 94:93 94:94 96:94 96:95 96:96 97:96 97:97 98:97 98:98 99:98 99:99"
"حق صاحب","سکھ اسٹیشن ماسٹر",5,"66 67 68","64:68 66:68 67:68 68:68 69:68"
"حق صاحب","شیرو",35,"16 20 23 26 27 28 30 31 32 36 37 38 44 48 62 68 69 70 71 72 74 75 77 81 83 99 100 101","20:12 20:20 26:20 26:27 27:27 28:27 28:29 31:29 31:32 32:32 33:32 33:40 34:40 35:40 36:40 48:40 48:48 64:60 64:73 66:73 67:73 68:73 69:73 70:73 72:73 76:73 76:74 76:79 84:79 84:82 94:104 96:104 97:104 98:104 99:104"
